Title,Content,Published At,Source,URL,Category,clean_text,message_channel
"Именно Запад подготовил и спровоцировал украинский кризис, а сейчас сознательно его затягивает, заявил Белоусов в Минске","Именно Запад подготовил и спровоцировал украинский кризис, а сейчас сознательно его затягивает, заявил Белоусов в Минске",2024-07-03T09:45:59+00:00,РИА Новости,https://t.me/rian_ru/251813,политика,именно запад подготовил спровоцировал украинский кризис сознательно затягивает заявил белоусов минске,именно запад подготовил спровоцировал украинский кризис сознательно затягивает заявил белоусов минске РИА Новости
"Россия обсуждает с Мали перспективы строительства АЭС малой мощности, сообщил ""Росатом"".","Россия обсуждает с Мали перспективы строительства АЭС малой мощности, сообщил ""Росатом"".

Кроме того, госкорпорация обсудила с представителями Мали проекты в области геологоразведки и солнечной энергетики.",2024-07-03T09:44:51+00:00,РИА Новости,https://t.me/rian_ru/251812,политика,россия обсуждает мали перспективы строительства аэс малой мощности сообщил росатом кроме госкорпорация обсудила представителями мали проекты области геологоразведки солнечной энергетики,россия обсуждает мали перспективы строительства аэс малой мощности сообщил росатом кроме госкорпорация обсудила представителями мали проекты области геологоразведки солнечной энергетики РИА Новости
"УЕФА открыл дело против турецкого футболиста Мериха Демирала, который в матче 1/8 финала против Австрии показал жест турецких националистов.","УЕФА открыл дело против турецкого футболиста Мериха Демирала, который в матче 1/8 финала против Австрии показал жест турецких националистов.

Демирал забил оба мяча сборной Турции, которая победила со счетом 2:1. Показанный им символ запрещен в Австрии и Франции.",2024-07-03T09:41:31+00:00,РИА Новости,https://t.me/rian_ru/251811,политика,уефа открыл дело против турецкого футболиста мериха демирала который матче 18 финала против австрии показал жест турецких националистов демирал забил оба мяча сборной турции которая победила счетом 21 показанный символ запрещен австрии франции,уефа открыл дело против турецкого футболиста мериха демирала который матче 18 финала против австрии показал жест турецких националистов демирал забил оба мяча сборной турции которая победила счетом 21 показанный символ запрещен австрии франции РИА Новости
"Бюджет Парламентской ассамблеи ОБСЕ потеряет 6% финансовых поступлений после приостановки участия России в ее работе, сообщил вице-спикер Госдумы Петр Толстой","Бюджет Парламентской ассамблеи ОБСЕ потеряет 6% финансовых поступлений после приостановки участия России в ее работе, сообщил вице-спикер Госдумы Петр Толстой",2024-07-03T09:32:43+00:00,РИА Новости,https://t.me/rian_ru/251810,инциденты и катастрофы,бюджет парламентской ассамблеи обсе потеряет 6 финансовых поступлений приостановки участия россии работе сообщил вицеспикер госдумы петр толстой,бюджет парламентской ассамблеи обсе потеряет 6 финансовых поступлений приостановки участия россии работе сообщил вицеспикер госдумы петр толстой РИА Новости
"Три сотрудника сельхозпредприятия в Шебекино ранены в результате украинского обстрела, сообщил белгородский губернатор Гладков","Три сотрудника сельхозпредприятия в Шебекино ранены в результате украинского обстрела, сообщил белгородский губернатор Гладков",2024-07-03T09:29:30+00:00,РИА Новости,https://t.me/rian_ru/251809,политика,сотрудника сельхозпредприятия шебекино ранены результате украинского обстрела сообщил белгородский губернатор гладков,сотрудника сельхозпредприятия шебекино ранены результате украинского обстрела сообщил белгородский губернатор гладков РИА Новости
"❗️Госдума, как и Совфед, приняла проект заявления о приостановке участия делегации России в работе ПА ОБСЕ","❗️Госдума, как и Совфед, приняла проект заявления о приостановке участия делегации России в работе ПА ОБСЕ",2024-07-03T09:26:43+00:00,РИА Новости,https://t.me/rian_ru/251808,инциденты и катастрофы,госдума совфед приняла проект заявления приостановке участия делегации россии работе па обсе,госдума совфед приняла проект заявления приостановке участия делегации россии работе па обсе РИА Новости
"❗️Посол Румынии вызван в МИД России, ему объявлено, что Москва в качестве ответной меры объявляет persona non grata сотрудника румынского посольства","❗️Посол Румынии вызван в МИД России, ему объявлено, что Москва в качестве ответной меры объявляет persona non grata сотрудника румынского посольства",2024-07-03T09:21:03+00:00,РИА Новости,https://t.me/rian_ru/251807,инциденты и катастрофы,посол румынии вызван мид россии объявлено москва качестве ответной меры объявляет persona non grata сотрудника румынского посольства,посол румынии вызван мид россии объявлено москва качестве ответной меры объявляет persona non grata сотрудника румынского посольства РИА Новости
❗️Совет Федерации принял свою часть заявления российского парламента о приостановке участия делегации России в ПА ОБСЕ.,"❗️Совет Федерации принял свою часть заявления российского парламента о приостановке участия делегации России в ПА ОБСЕ.

Матвиенко попросила профильный комитет СФ незамедлительно направить в ассамблею уведомление о приостановке участия.",2024-07-03T09:18:35+00:00,РИА Новости,https://t.me/rian_ru/251806,политика,совет федерации принял часть заявления российского парламента приостановке участия делегации россии па обсе матвиенко попросила профильный комитет сф незамедлительно направить ассамблею уведомление приостановке участия,совет федерации принял часть заявления российского парламента приостановке участия делегации россии па обсе матвиенко попросила профильный комитет сф незамедлительно направить ассамблею уведомление приостановке участия РИА Новости
"Украинский Ми-24 уничтожен ударом ""Искандера"" по аэродрому Полтава, сообщило Минобороны и опубликовало видео","Украинский Ми-24 уничтожен ударом ""Искандера"" по аэродрому Полтава, сообщило Минобороны и опубликовало видео",2024-07-03T09:17:15+00:00,РИА Новости,https://t.me/rian_ru/251805,политика,украинский ми24 уничтожен ударом искандера аэродрому полтава сообщило минобороны опубликовало видео,украинский ми24 уничтожен ударом искандера аэродрому полтава сообщило минобороны опубликовало видео РИА Новости
"Минкультуры поддержало предложение о введении дресс-кода для артистов на концертах, об этом сообщила депутат Госдумы Ирина Филатова.","Минкультуры поддержало предложение о введении дресс-кода для артистов на концертах, об этом сообщила депутат Госдумы Ирина Филатова.

Парламентарий опубликовала ответ министра Ольги Любимовой, в котором говорится, что ""одежда является важной частью образа артиста и играет существенную роль в формировании имиджа всего мероприятия"".",2024-07-03T09:13:36+00:00,РИА Новости,https://t.me/rian_ru/251804,инциденты и катастрофы,минкультуры поддержало предложение введении дресскода артистов концертах сообщила депутат госдумы ирина филатова парламентарий опубликовала ответ министра ольги любимовой котором говорится одежда является важной частью образа артиста играет существенную роль формировании имиджа мероприятия,минкультуры поддержало предложение введении дресскода артистов концертах сообщила депутат госдумы ирина филатова парламентарий опубликовала ответ министра ольги любимовой котором говорится одежда является важной частью образа артиста играет существенную роль формировании имиджа мероприятия РИА Новости
Совет Федерации рекомендовал правительству рассмотреть вопрос совершенствования оплаты труда в МВД.,"Совет Федерации рекомендовал правительству рассмотреть вопрос совершенствования оплаты труда в МВД.

Рекомендации касаются в том числе повышения зарплаты низкооплачиваемым сотрудникам, включая работников подразделений по вопросам миграции.",2024-07-03T09:09:55+00:00,РИА Новости,https://t.me/rian_ru/251803,политика,совет федерации рекомендовал правительству рассмотреть вопрос совершенствования оплаты труда мвд рекомендации касаются числе повышения зарплаты низкооплачиваемым сотрудникам включая работников подразделений вопросам миграции,совет федерации рекомендовал правительству рассмотреть вопрос совершенствования оплаты труда мвд рекомендации касаются числе повышения зарплаты низкооплачиваемым сотрудникам включая работников подразделений вопросам миграции РИА Новости
Московские таможенники обнаружили и изъяли 950 кг прекурсоров для изготовления мефедрона.,"Московские таможенники обнаружили и изъяли 950 кг прекурсоров для изготовления мефедрона.

Из этой партии можно было произвести 800 кг наркотика на 2,4 млрд рублей. Ввезти вещества пытались из стран Центральной Азии, сообщает ФТС.",2024-07-03T09:03:48+00:00,РИА Новости,https://t.me/rian_ru/251800,политика,московские таможенники обнаружили изъяли 950 кг прекурсоров изготовления мефедрона партии произвести 800 кг наркотика 24 млрд рублей ввезти вещества пытались стран центральной азии сообщает фтс,московские таможенники обнаружили изъяли 950 кг прекурсоров изготовления мефедрона партии произвести 800 кг наркотика 24 млрд рублей ввезти вещества пытались стран центральной азии сообщает фтс РИА Новости
"Двадцать человек доставлены в больницы после ДТП в Турции с автобусом, в котором были российские и белорусские туристы. В АТОР говорят, что жертв нет.","Двадцать человек доставлены в больницы после ДТП в Турции с автобусом, в котором были российские и белорусские туристы. В АТОР говорят, что жертв нет.",2024-07-03T08:56:57+00:00,РИА Новости,https://t.me/rian_ru/251799,политика,двадцать человек доставлены больницы дтп турции автобусом котором российские белорусские туристы атор говорят жертв,двадцать человек доставлены больницы дтп турции автобусом котором российские белорусские туристы атор говорят жертв РИА Новости
"Киев не пойдет на компромисс с Россией ради прекращения боевых действия, заявил глава офиса Зеленского Андрей Ермак.","Киев не пойдет на компромисс с Россией ради прекращения боевых действия, заявил глава офиса Зеленского Андрей Ермак.

Его слова приводит Рейтер. По данным агентства, Ермак не смог четко ответить на вопрос, как Киев оценивает высказывания Трампа по поводу конфликта.

Однако он заявил, что Украина в любом случае будет воздействовать на Белый дом, чтобы он продолжал помогать Киеву.",2024-07-03T08:55:45+00:00,РИА Новости,https://t.me/rian_ru/251798,инциденты и катастрофы,киев пойдет компромисс россией ради прекращения боевых действия заявил глава офиса зеленского андрей ермак слова приводит рейтер данным агентства ермак смог четко ответить вопрос киев оценивает высказывания трампа поводу конфликта однако заявил украина любом случае воздействовать белый дом продолжал помогать киеву,киев пойдет компромисс россией ради прекращения боевых действия заявил глава офиса зеленского андрей ермак слова приводит рейтер данным агентства ермак смог четко ответить вопрос киев оценивает высказывания трампа поводу конфликта однако заявил украина любом случае воздействовать белый дом продолжал помогать киеву РИА Новости
"Обвинение запросило по 18 лет колонии сыновьям липецкого священника, пытавшимся  вступить в ВСУ.","Обвинение запросило по 18 лет колонии сыновьям липецкого священника, пытавшимся  вступить в ВСУ.

По мнению следствия, Тимофей, Иоанн и Алексей Ащеуловы намеревались перейти границу и вступить в признанный террористическим ""Легион ""Свобода России"".

В полутора километрах от границы в Курской области их заметили пограничники. Братьев судят по статьям о покушении на госизмену, незаконное пересечение границы и участие в деятельности террористической организации.",2024-07-03T08:44:35+00:00,РИА Новости,https://t.me/rian_ru/251797,экономика,обвинение запросило 18 лет колонии сыновьям липецкого священника пытавшимся вступить всу мнению следствия тимофей иоанн алексей ащеуловы намеревались перейти границу вступить признанный террористическим легион свобода россии полутора километрах границы курской области заметили пограничники братьев судят статьям покушении госизмену незаконное пересечение границы участие деятельности террористической организации,обвинение запросило 18 лет колонии сыновьям липецкого священника пытавшимся вступить всу мнению следствия тимофей иоанн алексей ащеуловы намеревались перейти границу вступить признанный террористическим легион свобода россии полутора километрах границы курской области заметили пограничники братьев судят статьям покушении госизмену незаконное пересечение границы участие деятельности террористической организации РИА Новости
"Италия намерена заказать более 550 танков Panther и БМП Lynx у Rheinmetall, соглашение станет крупнейшим в истории немецкого концерна, пишет Handelsblatt.","Италия намерена заказать более 550 танков Panther и БМП Lynx у Rheinmetall, соглашение станет крупнейшим в истории немецкого концерна, пишет Handelsblatt.

По данным итальянских СМИ, стоимость контракта составляет 20 млрд евро.",2024-07-03T08:40:41+00:00,РИА Новости,https://t.me/rian_ru/251796,политика,италия намерена заказать 550 танков panther бмп lynx rheinmetall соглашение станет крупнейшим истории немецкого концерна пишет handelsblatt данным итальянских сми стоимость контракта составляет 20 млрд евро,италия намерена заказать 550 танков panther бмп lynx rheinmetall соглашение станет крупнейшим истории немецкого концерна пишет handelsblatt данным итальянских сми стоимость контракта составляет 20 млрд евро РИА Новости
"Путин в Астане встретился с президентом Монголии. Среди тем разговора - расширение сотрудничества в сфере энергетики. Кроме того, российский лидер заявил о готовности увеличить квоту на обучение монгольских студентов.","Путин в Астане встретился с президентом Монголии. Среди тем разговора - расширение сотрудничества в сфере энергетики. Кроме того, российский лидер заявил о готовности увеличить квоту на обучение монгольских студентов.",2024-07-03T08:36:06+00:00,РИА Новости,https://t.me/rian_ru/251795,политика,путин астане встретился президентом монголии среди разговора расширение сотрудничества сфере энергетики кроме российский лидер заявил готовности увеличить квоту обучение монгольских студентов,путин астане встретился президентом монголии среди разговора расширение сотрудничества сфере энергетики кроме российский лидер заявил готовности увеличить квоту обучение монгольских студентов РИА Новости
❗️Минобороны России показало видео уничтожения безэкипажных катеров ВСУ в районе Новороссийска,❗️Минобороны России показало видео уничтожения безэкипажных катеров ВСУ в районе Новороссийска,2024-07-03T08:28:30+00:00,РИА Новости,https://t.me/rian_ru/251794,инциденты и катастрофы,минобороны россии показало видео уничтожения безэкипажных катеров всу районе новороссийска,минобороны россии показало видео уничтожения безэкипажных катеров всу районе новороссийска РИА Новости
"В Госдуму внесли законопроект, запрещающий арестовывать за административные правонарушения отцов-одиночек, у которых есть дети до 14 лет. Сейчас нельзя арестовывать за такие нарушения только матерей-одиночек.","В Госдуму внесли законопроект, запрещающий арестовывать за административные правонарушения отцов-одиночек, у которых есть дети до 14 лет. Сейчас нельзя арестовывать за такие нарушения только матерей-одиночек.",2024-07-03T08:27:33+00:00,РИА Новости,https://t.me/rian_ru/251793,политика,госдуму внесли законопроект запрещающий арестовывать административные правонарушения отцоводиночек которых дети 14 лет арестовывать такие нарушения матерейодиночек,госдуму внесли законопроект запрещающий арестовывать административные правонарушения отцоводиночек которых дети 14 лет арестовывать такие нарушения матерейодиночек РИА Новости
"В Башкирии завершили расследование в отношении 12 молодых людей в возрасте от 17 до 21 года, которых обвиняют по целому ряду статей, в том числе о диверсии и приготовлении теракта.","В Башкирии завершили расследование в отношении 12 молодых людей в возрасте от 17 до 21 года, которых обвиняют по целому ряду статей, в том числе о диверсии и приготовлении теракта.

В 2022 они подожгли девять трансформаторов в самой Башкирии и на Кубани, а также приготовили бомбу для подрыва военкомата. Все фигуранты задержаны, вскоре они предстанут перед судом, сообщает СК.",2024-07-03T08:15:25+00:00,РИА Новости,https://t.me/rian_ru/251792,экономика,башкирии завершили расследование отношении 12 молодых людей возрасте 17 21 года которых обвиняют целому ряду статей числе диверсии приготовлении теракта 2022 подожгли девять трансформаторов самой башкирии кубани также приготовили бомбу подрыва военкомата фигуранты задержаны вскоре предстанут судом сообщает ск,башкирии завершили расследование отношении 12 молодых людей возрасте 17 21 года которых обвиняют целому ряду статей числе диверсии приготовлении теракта 2022 подожгли девять трансформаторов самой башкирии кубани также приготовили бомбу подрыва военкомата фигуранты задержаны вскоре предстанут судом сообщает ск РИА Новости
"Порт Новороссийска работает штатно после ночной атаки морских дронов ВСУ, повреждений нет, сообщили РИА Новости власти города","Порт Новороссийска работает штатно после ночной атаки морских дронов ВСУ, повреждений нет, сообщили РИА Новости власти города",2024-07-03T08:11:02+00:00,РИА Новости,https://t.me/rian_ru/251791,инциденты и катастрофы,порт новороссийска работает штатно ночной атаки морских дронов всу повреждений сообщили риа новости власти города,порт новороссийска работает штатно ночной атаки морских дронов всу повреждений сообщили риа новости власти города РИА Новости
"Заседание глав минобороны стран СНГ пройдет в среду в Минске в Национальной библиотеке Белоруссии, министры (среди которых и Белоусов) уже на месте, передает корреспондент РИА Новости","Заседание глав минобороны стран СНГ пройдет в среду в Минске в Национальной библиотеке Белоруссии, министры (среди которых и Белоусов) уже на месте, передает корреспондент РИА Новости",2024-07-03T08:09:30+00:00,РИА Новости,https://t.me/rian_ru/251790,политика,заседание глав минобороны стран снг пройдет среду минске национальной библиотеке белоруссии министры среди которых белоусов месте передает корреспондент риа новости,заседание глав минобороны стран снг пройдет среду минске национальной библиотеке белоруссии министры среди которых белоусов месте передает корреспондент риа новости РИА Новости
"Путин и Трамп не ведут диалог по поводу достижения мира на Украине, сообщил Песков","Путин и Трамп не ведут диалог по поводу достижения мира на Украине, сообщил Песков",2024-07-03T07:53:45+00:00,РИА Новости,https://t.me/rian_ru/251789,инциденты и катастрофы,путин трамп ведут диалог поводу достижения мира украине сообщил песков,путин трамп ведут диалог поводу достижения мира украине сообщил песков РИА Новости
"Автобус с российскими и белорусскими туристами попал в ДТП в турецкой провинции Анталья, сообщается о большом количестве раненых","Автобус с российскими и белорусскими туристами попал в ДТП в турецкой провинции Анталья, сообщается о большом количестве раненых",2024-07-03T07:46:30+00:00,РИА Новости,https://t.me/rian_ru/251788,инциденты и катастрофы,автобус российскими белорусскими туристами попал дтп турецкой провинции анталья сообщается большом количестве раненых,автобус российскими белорусскими туристами попал дтп турецкой провинции анталья сообщается большом количестве раненых РИА Новости
"В Минске прошел парад, посвященный 80-летию освобождения Белоруссии от немецко-фашистских захватчиков","В Минске прошел парад, посвященный 80-летию освобождения Белоруссии от немецко-фашистских захватчиков",2024-07-03T07:45:24+00:00,РИА Новости,https://t.me/rian_ru/251787,инциденты и катастрофы,минске прошел парад посвященный 80летию освобождения белоруссии немецкофашистских захватчиков,минске прошел парад посвященный 80летию освобождения белоруссии немецкофашистских захватчиков РИА Новости
"Совет Федерации одобрил закон, исключающий ОСАГО из числа обязательных документов при регистрации автомобиля. Подробнее о нововведениях здесь.","Совет Федерации одобрил закон, исключающий ОСАГО из числа обязательных документов при регистрации автомобиля. Подробнее о нововведениях здесь.",2024-07-03T07:43:03+00:00,РИА Новости,https://t.me/rian_ru/251786,политика,совет федерации одобрил закон исключающий осаго числа обязательных документов регистрации автомобиля подробнее нововведениях,совет федерации одобрил закон исключающий осаго числа обязательных документов регистрации автомобиля подробнее нововведениях РИА Новости
"МИД Китая напомнил президенту Финляндии, говорившему о ""зависимости"" Москвы от Пекина, что Россия и КНР - независимые государства.","МИД Китая напомнил президенту Финляндии, говорившему о ""зависимости"" Москвы от Пекина, что Россия и КНР - независимые государства.

""Начнем с того, что Китай и Россия - независимые крупные государства. Китай не является создателем украинского кризиса, не является и его стороной"", - заявила представитель МИД КНР.

Она подчеркнула, что Пекин продолжит взаимодействовать с Москвой по вопросу украинского кризиса.",2024-07-03T07:37:13+00:00,РИА Новости,https://t.me/rian_ru/251785,инциденты и катастрофы,мид китая напомнил президенту финляндии говорившему зависимости москвы пекина россия кнр независимые государства начнем китай россия независимые крупные государства китай является создателем украинского кризиса является стороной заявила представитель мид кнр подчеркнула пекин продолжит взаимодействовать москвой вопросу украинского кризиса,мид китая напомнил президенту финляндии говорившему зависимости москвы пекина россия кнр независимые государства начнем китай россия независимые крупные государства китай является создателем украинского кризиса является стороной заявила представитель мид кнр подчеркнула пекин продолжит взаимодействовать москвой вопросу украинского кризиса РИА Новости
"Рабочий умер в кабине башенного крана на юге Москвы из-за жары, рассказали РИА Новости в экстренных службах","Рабочий умер в кабине башенного крана на юге Москвы из-за жары, рассказали РИА Новости в экстренных службах",2024-07-03T07:29:39+00:00,РИА Новости,https://t.me/rian_ru/251784,политика,рабочий умер кабине башенного крана юге москвы изза жары рассказали риа новости экстренных службах,рабочий умер кабине башенного крана юге москвы изза жары рассказали риа новости экстренных службах РИА Новости
"Полиция Эквадора обнаружила более трех тонн кокаина в партии бананов, направлявшейся в Россию. Стоимость по прибытии в пункт назначения могла составить до $254 млн.","Полиция Эквадора обнаружила более трех тонн кокаина в партии бананов, направлявшейся в Россию. Стоимость по прибытии в пункт назначения могла составить до $254 млн.",2024-07-03T07:20:00+00:00,РИА Новости,https://t.me/rian_ru/251783,политика,полиция эквадора обнаружила трех тонн кокаина партии бананов направлявшейся россию стоимость прибытии пункт назначения могла составить 254 млн,полиция эквадора обнаружила трех тонн кокаина партии бананов направлявшейся россию стоимость прибытии пункт назначения могла составить 254 млн РИА Новости
"Президент Финляндии считает, что Китай может решить конфликт на Украине одним телефонным звонком в Россию.","Президент Финляндии считает, что Китай может решить конфликт на Украине одним телефонным звонком в Россию.

По его мнению, Москва зависит от Пекина, и если бы Си Цзиньпин сказал начинать мирные переговоры, то Россия якобы была бы вынуждена это сделать.

Москва и Пекин при этом неоднократно заявляли, что придерживаются принципов взаимоуважительного и равноправного сотрудничества.",2024-07-03T07:04:46+00:00,РИА Новости,https://t.me/rian_ru/251782,политика,президент финляндии считает китай решить конфликт украине одним телефонным звонком россию мнению москва зависит пекина си цзиньпин сказал начинать мирные переговоры россия якобы вынуждена это сделать москва пекин неоднократно заявляли придерживаются принципов взаимоуважительного равноправного сотрудничества,президент финляндии считает китай решить конфликт украине одним телефонным звонком россию мнению москва зависит пекина си цзиньпин сказал начинать мирные переговоры россия якобы вынуждена это сделать москва пекин неоднократно заявляли придерживаются принципов взаимоуважительного равноправного сотрудничества РИА Новости
"❗️ФАС выдала предупреждения МТС, ""Мегафону"" и ""Билайну"" по поводу взимания дополнительной платы с абонентов в Крыму и Севастополе.","❗️ФАС выдала предупреждения МТС, ""Мегафону"" и ""Билайну"" по поводу взимания дополнительной платы с абонентов в Крыму и Севастополе.

Такие действия операторов ущемляют интересы абонентов, отметило ведомство.",2024-07-03T07:00:22+00:00,РИА Новости,https://t.me/rian_ru/251781,инциденты и катастрофы,фас выдала предупреждения мтс мегафону билайну поводу взимания дополнительной платы абонентов крыму севастополе такие действия операторов ущемляют интересы абонентов отметило ведомство,фас выдала предупреждения мтс мегафону билайну поводу взимания дополнительной платы абонентов крыму севастополе такие действия операторов ущемляют интересы абонентов отметило ведомство РИА Новости
"Два коммерческих помещения и одна квартира в Новороссийске повреждены после ночной атаки ВСУ, пострадавших нет, сообщил глава города","Два коммерческих помещения и одна квартира в Новороссийске повреждены после ночной атаки ВСУ, пострадавших нет, сообщил глава города",2024-07-03T06:51:27+00:00,РИА Новости,https://t.me/rian_ru/251780,политика,коммерческих помещения одна квартира новороссийске повреждены ночной атаки всу пострадавших сообщил глава города,коммерческих помещения одна квартира новороссийске повреждены ночной атаки всу пострадавших сообщил глава города РИА Новости
